#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,0,0,0,1
4,1,0,0,1
5,2,0,0,1
6,0,0,0,2
7,1,0,0,2
8,2,0,0,2
9,0,0,0,3
10,1,0,0,3
11,2,0,0,3
12,0,0,0,4
13,1,0,0,4
14,2,0,0,4
15,0,0,0,5
16,1,0,0,5
17,2,0,0,5
18,0,0,0,6
19,1,0,0,6
20,2,0,0,6
21,0,0,1,0
22,1,0,1,0
23,2,0,1,0
24,0,0,1,1
25,1,0,1,1
26,2,0,1,1
27,0,0,1,2
28,1,0,1,2
29,2,0,1,2
30,0,0,1,3
31,1,0,1,3
32,2,0,1,3
33,0,0,1,4
34,1,0,1,4
35,2,0,1,4
36,0,0,1,5
37,1,0,1,5
38,2,0,1,5
39,0,0,1,6
40,1,0,1,6
41,2,0,1,6
42,0,0,2,0
43,1,0,2,0
44,2,0,2,0
45,0,0,2,1
46,1,0,2,1
47,2,0,2,1
48,0,0,2,2
49,1,0,2,2
50,2,0,2,2
51,0,0,2,3
52,1,0,2,3
53,2,0,2,3
54,0,0,2,4
55,1,0,2,4
56,2,0,2,4
57,0,0,2,5
58,1,0,2,5
59,2,0,2,5
60,0,0,2,6
61,1,0,2,6
62,2,0,2,6
63,0,0,3,0
64,1,0,3,0
65,2,0,3,0
66,0,0,3,1
67,1,0,3,1
68,2,0,3,1
69,0,0,3,2
70,1,0,3,2
71,2,0,3,2
72,0,0,3,3
73,1,0,3,3
74,2,0,3,3
75,0,0,3,4
76,1,0,3,4
77,2,0,3,4
78,0,0,3,5
79,1,0,3,5
80,2,0,3,5
81,0,0,3,6
82,1,0,3,6
83,2,0,3,6
84,0,0,4,0
85,1,0,4,0
86,2,0,4,0
87,0,0,4,1
88,1,0,4,1
89,2,0,4,1
90,0,0,4,2
91,1,0,4,2
92,2,0,4,2
93,0,0,4,3
94,1,0,4,3
95,2,0,4,3
96,0,0,4,4
97,1,0,4,4
98,2,0,4,4
99,0,0,4,5
100,1,0,4,5
101,2,0,4,5
102,0,0,4,6
103,1,0,4,6
104,2,0,4,6
105,0,0,5,0
106,1,0,5,0
107,2,0,5,0
108,0,0,5,1
109,1,0,5,1
110,2,0,5,1
111,0,0,5,2
112,1,0,5,2
113,2,0,5,2
114,0,0,5,3
115,1,0,5,3
116,2,0,5,3
117,0,0,5,4
118,1,0,5,4
119,2,0,5,4
120,0,0,5,5
121,1,0,5,5
122,2,0,5,5
123,0,0,5,6
124,1,0,5,6
125,2,0,5,6
126,0,1,0,0
127,1,1,0,0
128,2,1,0,0
129,0,1,0,1
130,1,1,0,1
131,2,1,0,1
132,0,1,0,2
133,1,1,0,2
134,2,1,0,2
135,0,1,0,3
136,1,1,0,3
137,2,1,0,3
138,0,1,0,4
139,1,1,0,4
140,2,1,0,4
141,0,1,0,5
142,1,1,0,5
143,2,1,0,5
144,0,1,0,6
145,1,1,0,6
146,2,1,0,6
147,0,1,1,0
148,1,1,1,0
149,2,1,1,0
150,0,1,1,1
151,1,1,1,1
152,2,1,1,1
153,0,1,1,2
154,1,1,1,2
155,2,1,1,2
156,0,1,1,3
157,1,1,1,3
158,2,1,1,3
159,0,1,1,4
160,1,1,1,4
161,2,1,1,4
162,0,1,1,5
163,1,1,1,5
164,2,1,1,5
165,0,1,1,6
166,1,1,1,6
167,2,1,1,6
168,0,1,2,0
169,1,1,2,0
170,2,1,2,0
171,0,1,2,1
172,1,1,2,1
173,2,1,2,1
174,0,1,2,2
175,1,1,2,2
176,2,1,2,2
177,0,1,2,3
178,1,1,2,3
179,2,1,2,3
180,0,1,2,4
181,1,1,2,4
182,2,1,2,4
183,0,1,2,5
184,1,1,2,5
185,2,1,2,5
186,0,1,2,6
187,1,1,2,6
188,2,1,2,6
189,0,1,3,0
190,1,1,3,0
191,2,1,3,0
192,0,1,3,1
193,1,1,3,1
194,2,1,3,1
195,0,1,3,2
196,1,1,3,2
197,2,1,3,2
198,0,1,3,3
199,1,1,3,3
200,2,1,3,3
201,0,1,3,4
202,1,1,3,4
203,2,1,3,4
204,0,1,3,5
205,1,1,3,5
206,2,1,3,5
207,0,1,3,6
208,1,1,3,6
209,2,1,3,6
210,0,1,4,0
211,1,1,4,0
212,2,1,4,0
213,0,1,4,1
214,1,1,4,1
215,2,1,4,1
216,0,1,4,2
217,1,1,4,2
218,2,1,4,2
219,0,1,4,3
220,1,1,4,3
221,2,1,4,3
222,0,1,4,4
223,1,1,4,4
224,2,1,4,4
225,0,1,4,5
226,1,1,4,5
227,2,1,4,5
228,0,1,4,6
229,1,1,4,6
230,2,1,4,6
231,0,1,5,0
232,1,1,5,0
233,2,1,5,0
234,0,1,5,1
235,1,1,5,1
236,2,1,5,1
237,0,1,5,2
238,1,1,5,2
239,2,1,5,2
240,0,1,5,3
241,1,1,5,3
242,2,1,5,3
243,0,1,5,4
244,1,1,5,4
245,2,1,5,4
246,0,1,5,5
247,1,1,5,5
248,2,1,5,5
249,0,1,5,6
250,1,1,5,6
251,2,1,5,6
252,0,2,0,0
253,1,2,0,0
254,2,2,0,0
255,0,2,0,1
256,1,2,0,1
257,2,2,0,1
258,0,2,0,2
259,1,2,0,2
260,2,2,0,2
261,0,2,0,3
262,1,2,0,3
263,2,2,0,3
264,0,2,0,4
265,1,2,0,4
266,2,2,0,4
267,0,2,0,5
268,1,2,0,5
269,2,2,0,5
270,0,2,0,6
271,1,2,0,6
272,2,2,0,6
273,0,2,1,0
